number,time,thscode,open,high,low,close,volume,amount,turnoverRatio,totalCapital,pe,pb
2787,2021-01-07,600030.SH,122.4936,123.1947,119.6065,122.6998,172968682.0,5094446902.0,1.7623,350889354259.89,25.8061,2.1164
2788,2021-01-06,600030.SH,121.1738,123.6071,120.7201,122.1636,205744273.0,6100119937.0,2.0963,349770028678.29,25.6934,2.1071
2789,2021-01-05,600030.SH,119.4415,121.1738,118.0805,120.1839,165552219.0,4797399390.0,1.6868,344474001559.56,25.277,2.073
2790,2021-01-04,600030.SH,121.4212,121.6274,118.3692,120.3489,194546207.0,5663123706.0,1.9822,344434752821.26,25.3117,2.0758
2791,2023-04-21,000983.SZ,77.1699,77.8282,76.2921,76.5116,35837497.0,377350150.35,0.8748,54422994318.88,5.5092,1.519
2792,2023-04-20,000983.SZ,78.5597,78.6328,76.6578,77.8282,52914384.0,560272922.45,1.2917,55359527681.92,5.604,1.5452
2793,2023-04-19,000983.SZ,79.8763,80.4615,78.8523,79.0717,78821843.0,858168062.12,1.9241,56244031413.68,5.6935,1.5699
2794,2023-04-18,000983.SZ,76.8773,81.0467,76.6578,80.8272,168965836.0,1831605841.35,4.1246,57492742564.4,5.8199,1.6047
2795,2023-04-17,000983.SZ,75.7801,76.731,75.3412,76.5116,68204103.0,710661823.41,1.6649,54422994318.88,5.5092,1.519
2796,2023-04-14,000983.SZ,76.0727,77.0967,75.6338,76.0727,40890769.0,425941947.63,0.9982,54110816531.2,5.4776,1.5103
2797,2023-04-13,000983.SZ,76.9504,77.3893,75.5606,75.9264,33750929.0,352065024.76,0.8239,54006757268.64,5.467,1.5074
2798,2023-04-12,000983.SZ,76.6578,77.8282,76.3653,77.243,41335818.0,435762169.28,1.009,54943290631.68,5.5618,1.5336
2799,2023-04-11,000983.SZ,75.0486,76.2921,74.9755,76.2921,31210064.0,323187402.79,0.7619,54266905425.04,5.4934,1.5147
2800,2023-04-10,000983.SZ,77.9013,78.1208,75.2681,75.4875,76963484.0,802325748.23,1.8787,53694579480.96,5.4354,1.4987
2801,2023-04-07,000983.SZ,78.7791,79.0717,78.2671,78.4865,28103690.0,301661343.65,0.686,55827794363.44,5.6514,1.5582
2802,2023-04-06,000983.SZ,79.218,79.218,78.3402,78.7791,25741762.0,277067220.47,0.6284,56035912888.56,5.6724,1.5641
2803,2023-04-04,000983.SZ,80.6078,81.4855,79.218,79.73,40775607.0,446229026.05,0.9954,56712298095.2,5.7409,1.5829
2804,2023-04-03,000983.SZ,80.8272,81.9976,80.7541,81.0467,54778229.0,610206654.86,1.3372,57648831458.24,5.8357,1.6091
2805,2023-03-31,000983.SZ,80.9735,81.7781,79.8763,80.3883,41929231.0,462262148.8,1.0235,57180564776.72,5.7883,1.596
2806,2023-03-30,000983.SZ,78.1208,81.0467,77.0236,81.0467,67139258.0,726249371.02,1.6389,57648831458.24,5.3767,1.7448
2807,2023-03-29,000983.SZ,78.9254,79.3643,77.6819,77.9745,35373252.0,379020387.19,0.8635,55463586944.48,5.1729,1.6787
2808,2023-03-28,000983.SZ,79.8763,80.3152,78.6328,78.8523,40349872.0,436550516.8,0.985,56087942519.84,5.2311,1.6976
2809,2023-03-27,000983.SZ,78.4134,79.73,76.9504,79.73,54429438.0,584290576.99,1.3287,56712298095.2,5.2894,1.7165
2810,2023-03-24,000983.SZ,79.73,79.73,77.5356,78.4865,51031347.0,545176643.16,1.2457,55827794363.44,5.2069,1.6897
2811,2023-03-23,000983.SZ,79.4374,79.8763,78.6328,79.5837,46216919.0,501700816.25,1.1282,56608238832.64,5.2797,1.7133
2812,2023-03-22,000983.SZ,79.3643,80.6078,78.8523,79.2911,54171693.0,588947258.48,1.3224,56400120307.52,5.2603,1.707
2813,2023-03-21,000983.SZ,79.2911,79.5106,77.9745,79.4374,38025002.0,409893019.63,0.9282,56504179570.08,5.27,1.7102
2814,2023-03-20,000983.SZ,80.1689,80.8272,78.4865,78.9254,62441391.0,678201385.36,1.5242,56139972151.12,5.236,1.6992
2815,2023-03-17,000983.SZ,80.7541,81.9244,79.6569,80.3152,79424739.0,875567808.09,1.9388,57128535145.44,5.3282,1.7291
2816,2023-03-16,000983.SZ,82.8022,83.0948,80.4615,80.6809,71535501.0,797008484.95,1.7462,57388683301.84,5.3525,1.737
2817,2023-03-15,000983.SZ,85.8743,86.2401,84.704,85.1429,46023940.0,536262010.98,1.1235,60562490809.92,5.6485,1.833
2818,2023-03-14,000983.SZ,87.4104,88.1419,85.2892,85.7281,34797286.0,410658119.93,0.8494,60978727860.16,5.6873,1.8456
2819,2023-03-13,000983.SZ,87.1178,88.3613,86.2401,87.5567,31744260.0,379222217.31,0.7749,62279468642.16,5.8086,1.885
2820,2023-03-10,000983.SZ,90.4826,90.702,87.0447,87.7762,39543544.0,477225938.79,0.9653,62435557536.0,5.8232,1.8897
2821,2023-03-09,000983.SZ,91.6529,91.6529,88.8734,89.678,33127046.0,407018474.88,0.8087,63788327949.28,5.9493,1.9307
2822,2023-03-08,000983.SZ,90.4826,91.4335,89.4585,91.1409,25901539.0,320371532.65,0.6323,64828920574.88,6.0464,1.9622
2823,2023-03-07,000983.SZ,92.2381,93.4085,91.1409,91.3604,50969882.0,642138833.3,1.2442,64985009468.72,6.0609,1.9669
2824,2023-03-06,000983.SZ,94.7251,95.676,90.702,91.4335,81985094.0,1031570059.12,2.0013,65037039100.0,6.0658,1.9685
2825,2023-03-03,000983.SZ,96.0418,96.9195,95.164,96.2612,31210977.0,410100620.34,0.7619,68470994764.48,6.3861,2.0724
2826,2023-03-02,000983.SZ,96.9195,99.3334,95.676,96.9927,41160960.0,546908414.95,1.0048,68991291077.28,6.4346,2.0881
2827,2023-03-01,000983.SZ,95.676,97.0658,95.3103,96.9195,36733540.0,484264036.34,0.8967,68939261446.0,6.4297,2.0866
2828,2023-02-28,000983.SZ,96.188,96.9927,94.3594,95.3103,52821573.0,689723293.2,1.2894,67794609557.84,6.323,2.0519
2829,2023-02-27,000983.SZ,98.0167,100.2111,96.3343,97.0658,73104391.0,983914335.97,1.7845,69043320708.56,6.4394,2.0897
2830,2023-02-24,000983.SZ,96.5538,98.2362,95.4566,96.9195,55799287.0,738194613.36,1.3621,68939261446.0,6.4297,2.0866
2831,2023-02-23,000983.SZ,101.8935,103.7222,96.188,97.2852,104531884.0,1415374453.11,2.5517,69199409602.4,6.454,2.0944
2832,2023-02-22,000983.SZ,97.2121,99.1871,96.0418,97.5778,74967485.0,1001721843.08,1.83,69407528127.52,6.4734,2.1007
2833,2023-02-21,000983.SZ,93.7011,98.3093,91.5798,97.5047,144938441.0,1906203338.91,3.5381,69355498496.24,6.4686,2.0992
2834,2023-02-20,000983.SZ,89.0928,93.9936,88.8734,91.2141,109962547.0,1362375166.38,2.6843,64880950206.16,6.0512,1.9637
2835,2023-02-17,000983.SZ,81.705,88.215,81.705,86.5327,141749132.0,1664415055.26,3.4602,61551053804.24,5.7407,1.8629
2836,2023-02-16,000983.SZ,83.2411,84.2651,81.4124,81.705,40651541.0,461661312.65,0.9923,58117098139.76,5.4204,1.759
2837,2023-02-15,000983.SZ,84.704,85.216,82.9485,83.0216,48727329.0,557306635.24,1.1895,59053631502.8,5.5077,1.7874
2838,2023-02-14,000983.SZ,84.0457,86.8253,83.3874,84.5577,73857661.0,860952432.08,1.8029,60146253759.68,5.6096,1.8204
2839,2023-02-13,000983.SZ,83.0948,84.192,82.2902,84.0457,41408249.0,471831360.85,1.0108,59782046340.72,5.5757,1.8094
2840,2023-02-10,000983.SZ,85.216,85.2892,82.6559,83.0948,49857798.0,570728164.66,1.2171,59105661134.08,5.5126,1.7889
2841,2023-02-09,000983.SZ,84.9966,85.6549,84.704,85.3623,35831145.0,416975313.95,0.8747,60718579703.76,5.663,1.8377
2842,2023-02-08,000983.SZ,86.3864,86.8253,85.216,85.2892,30252961.0,355108039.46,0.7385,60666550072.48,5.6582,1.8362
2843,2023-02-07,000983.SZ,86.3132,88.1419,85.8743,86.3132,41848201.0,496989086.99,1.0215,61394964910.4,5.7261,1.8582
2844,2023-02-06,000983.SZ,84.8503,86.3864,84.4846,86.0206,39791399.0,466394609.42,0.9713,61186846385.28,5.7067,1.8519
2845,2023-02-03,000983.SZ,85.216,85.8743,83.5336,85.2892,40606368.0,469568084.03,0.9912,60666550072.48,5.6582,1.8362
2846,2023-02-02,000983.SZ,85.4355,86.8253,85.0697,85.8743,45604683.0,536018833.34,1.1132,61082787122.72,5.697,1.8488
2847,2023-02-01,000983.SZ,85.7281,85.9475,84.4846,85.7281,41179832.0,479014709.56,1.0052,60978727860.16,5.6873,1.8456
2848,2023-01-31,000983.SZ,86.1669,87.3373,85.4355,85.9475,35890853.0,422546115.12,0.8761,61134816754.0,5.7018,1.8503
2849,2023-01-30,000983.SZ,89.0928,89.0928,85.3623,86.1669,59262112.0,700792325.71,1.4466,61290905647.84,5.7164,1.8551
2850,2023-01-20,000983.SZ,86.6058,88.8002,86.3864,87.6299,40319731.0,484305041.16,0.9842,62331498273.44,5.8135,1.8866
2851,2023-01-19,000983.SZ,85.6549,87.4104,84.6308,86.3132,45838583.0,538504969.31,1.119,48339408000.0,4.5085,1.4631
2852,2023-01-18,000983.SZ,83.7531,85.4355,83.7531,84.704,41653651.0,483535642.49,1.0168,47438164800.0,4.4244,1.4358
2853,2023-01-17,000983.SZ,84.2651,84.704,83.0216,83.2411,31254623.0,357284568.4,0.7629,46618852800.0,4.348,1.411
2854,2023-01-16,000983.SZ,83.7531,84.8503,82.729,84.5577,41385219.0,474991078.57,1.0102,47356233600.0,4.4168,1.4333
2855,2023-01-13,000983.SZ,83.6799,85.216,83.3142,83.8262,31386843.0,359752608.8,0.7662,46946577600.0,4.3786,1.4209
2856,2023-01-12,000983.SZ,83.3874,84.6308,82.5096,84.1188,52202812.0,595379693.64,1.2743,47110440000.0,4.3938,1.4259
2857,2023-01-11,000983.SZ,80.8272,84.4114,80.5346,84.4114,85783124.0,973419992.0,2.094,47274302400.0,4.4091,1.4308
2858,2023-01-10,000983.SZ,81.1929,81.8513,79.8763,80.6809,30403316.0,335309962.46,0.7422,45185056800.0,4.2143,1.3676
2859,2023-01-09,000983.SZ,81.2661,82.5827,79.3643,81.8513,59884461.0,666016362.52,1.4618,45840506400.0,4.2754,1.3874
2860,2023-01-06,000983.SZ,79.0717,80.6809,78.4865,80.4615,51270944.0,559386751.68,1.2516,45062160000.0,4.2028,1.3639
2861,2023-01-05,000983.SZ,78.7791,79.5106,77.6819,79.0717,59682063.0,642380090.63,1.4569,44283813600.0,4.1302,1.3403
2862,2023-01-04,000983.SZ,83.5336,83.7531,76.9504,78.9985,111101498.0,1220456486.31,2.7121,44242848000.0,4.1264,1.3391
2863,2023-01-03,000983.SZ,84.2651,85.0697,81.9976,84.4846,47022719.0,537425687.48,1.1479,47315268000.0,4.4129,1.4321
2864,2022-12-30,000983.SZ,85.7281,86.2401,84.704,85.216,19892153.0,232310320.39,0.4856,47724924000.0,4.3143,1.6978
2865,2022-12-29,000983.SZ,87.7762,87.7762,85.1429,85.216,29925348.0,351376530.91,0.7305,47724924000.0,4.3143,1.6978
2866,2022-12-28,000983.SZ,87.8493,89.2391,87.191,88.1419,25591512.0,309141373.15,0.6247,49363548000.0,4.4624,1.756
2867,2022-12-27,000983.SZ,86.6058,88.9465,86.4595,88.6539,35683008.0,430837733.63,0.871,49650307200.0,4.4884,1.7663
2868,2022-12-26,000983.SZ,86.0206,86.6058,84.8503,86.3864,19738051.0,231079146.46,0.4818,48380373600.0,4.3736,1.7211
2869,2022-12-23,000983.SZ,83.6068,86.0206,83.1679,86.0206,29279845.0,340602791.92,0.7147,48175545600.0,4.355,1.7138
2870,2022-12-22,000983.SZ,87.4836,88.1419,83.8994,84.4846,42889926.0,502188961.0,1.047,47315268000.0,4.2773,1.6832
2871,2022-12-21,000983.SZ,87.9225,88.8002,86.3864,87.4104,26434718.0,316344371.99,0.6453,48953892000.0,4.4254,1.7415
2872,2022-12-20,000983.SZ,89.3854,89.7511,86.3864,87.7762,58694220.0,704526306.61,1.4328,49158720000.0,4.4439,1.7488
2873,2022-12-19,000983.SZ,92.9696,92.9696,92.9696,92.9696,,,,52067277600.0,4.7069,1.8522
2874,2022-12-16,000983.SZ,91.4335,93.6279,91.2141,92.9696,41939413.0,531446225.91,1.0238,52067277600.0,4.7069,1.8522
2875,2022-12-15,000983.SZ,96.0418,96.1149,90.2632,92.3844,72989506.0,917207417.28,1.7817,51739552800.0,4.6772,1.8406
2876,2022-12-14,000983.SZ,93.4085,96.9195,93.4085,95.9686,76962306.0,1008914648.2,1.8787,53746867200.0,4.8587,1.912
2877,2022-12-13,000983.SZ,93.5548,95.2371,92.9696,93.4085,38926992.0,498782640.74,0.9502,52313071200.0,4.7291,1.861
2878,2022-12-12,000983.SZ,94.3594,99.5528,93.2622,93.6279,95444732.0,1250448754.36,2.3299,52435968000.0,4.7402,1.8653
2879,2022-12-09,000983.SZ,93.4816,94.9445,92.5307,93.9205,69436213.0,891806833.65,1.695,52599830400.0,4.755,1.8712
2880,2022-12-08,000983.SZ,92.7501,93.7742,91.7992,92.7501,31997548.0,405838054.91,0.7811,51944380800.0,4.6957,1.8479
2881,2022-12-07,000983.SZ,95.3834,95.8955,92.6039,92.9696,49303042.0,631376716.22,1.2035,52067277600.0,4.7069,1.8522
2882,2022-12-06,000983.SZ,96.3343,96.3343,93.7011,95.676,48763299.0,631389977.4,1.1903,53583004800.0,4.8439,1.9062
2883,2022-12-05,000983.SZ,95.0908,97.2121,94.3594,96.6269,44764741.0,588722497.94,1.0927,54115557600.0,4.892,1.9251
2884,2022-12-02,000983.SZ,95.0908,96.0418,93.4816,94.5057,43107631.0,556444217.39,1.0523,52927555200.0,4.7846,1.8828
2885,2022-12-01,000983.SZ,96.9195,98.2362,95.8955,95.8955,60925697.0,808094109.13,1.4872,53705901600.0,4.855,1.9105
2886,2022-11-30,000983.SZ,94.7983,98.3093,94.3594,96.2612,76792063.0,1017732550.86,1.8745,53910729600.0,4.8735,1.9178
2887,2022-11-29,000983.SZ,92.0187,96.188,91.9455,95.2371,110216621.0,1422564668.5,2.6905,53337211200.0,4.8217,1.8974
2888,2022-11-28,000983.SZ,91.4335,92.3844,89.166,90.5557,58000426.0,715693508.92,1.4158,50715412800.0,4.5847,1.8041
2889,2022-11-25,000983.SZ,89.9706,93.189,88.5076,92.677,69070841.0,863465621.12,1.6861,51903415200.0,4.692,1.8464
2890,2022-11-24,000983.SZ,90.1169,90.3363,88.5808,89.9706,36782957.0,451065881.36,0.8979,50387688000.0,4.555,1.7925
2891,2022-11-23,000983.SZ,88.6539,90.4094,88.4345,89.166,43167421.0,527723561.63,1.0537,49937066400.0,4.5143,1.7765
2892,2022-11-22,000983.SZ,87.2641,90.6289,87.2641,88.5808,49580976.0,603361992.67,1.2103,49609341600.0,4.4847,1.7648
2893,2022-11-21,000983.SZ,86.8253,88.1419,85.4355,87.9956,31089290.0,369948230.77,0.7589,49281616800.0,4.455,1.7531
2894,2022-11-18,000983.SZ,89.0197,89.6048,87.4836,87.7762,52468657.0,631697916.23,1.2808,49158720000.0,4.4439,1.7488
2895,2022-11-17,000983.SZ,94.3594,94.3594,87.6299,89.0197,95926391.0,1176582960.69,2.3416,49855135200.0,4.5069,1.7735
2896,2022-11-16,000983.SZ,94.3594,95.9686,93.6279,94.2862,47673921.0,617808327.78,1.1638,52804658400.0,4.7735,1.8785
2897,2022-11-15,000983.SZ,92.8964,95.3834,91.4335,94.2131,60106325.0,771076918.95,1.4672,52763692800.0,4.7698,1.877
2898,2022-11-14,000983.SZ,94.2131,100.7231,91.7992,92.6039,141497456.0,1864722202.13,3.4541,51862449600.0,4.6883,1.8449
2899,2022-11-11,000983.SZ,90.3363,94.1399,89.3854,93.1159,92204439.0,1157087425.58,2.2508,52149208800.0,4.7143,1.8551
2900,2022-11-10,000983.SZ,87.8493,89.678,86.8984,88.8734,40683602.0,490591803.38,0.9931,49773204000.0,4.4995,1.7706
2901,2022-11-09,000983.SZ,89.3854,90.6289,89.0197,89.3854,50557570.0,620498656.82,1.2341,50059963200.0,4.5254,1.7808
2902,2022-11-08,000983.SZ,89.0197,89.8974,87.5567,89.3854,57485329.0,697434745.99,1.4033,50059963200.0,4.5254,1.7808
2903,2022-11-07,000983.SZ,88.1419,90.19,87.0447,89.2391,105420647.0,1279241023.03,2.5734,49978032000.0,4.518,1.7779
2904,2022-11-04,000983.SZ,83.0216,87.7762,82.9485,86.9715,108243634.0,1267904959.45,2.6423,48708098400.0,4.4032,1.7327
2905,2022-11-03,000983.SZ,82.729,84.6308,82.217,83.0948,66552220.0,757009941.61,1.6246,46536921600.0,4.2069,1.6555
2906,2022-11-02,000983.SZ,83.9725,84.4846,81.8513,84.2651,114676773.0,1302606833.29,2.7993,47192371200.0,4.2662,1.6788
2907,2022-11-01,000983.SZ,83.9725,84.8503,81.3392,84.704,77936847.0,886031418.01,1.9025,47438164800.0,4.2884,1.6876
2908,2022-10-31,000983.SZ,87.4104,87.9956,82.6559,83.3142,83412115.0,963123436.17,2.0362,46659818400.0,4.218,1.6599
2909,2022-10-28,000983.SZ,87.1178,90.0437,86.0206,88.4345,62179050.0,752883294.03,1.5178,49527410400.0,4.4773,1.7619
2910,2022-10-27,000983.SZ,87.0447,89.8243,86.7521,88.0687,55606092.0,674221130.18,1.3574,49322582400.0,4.4587,1.7546
2911,2022-10-26,000983.SZ,89.3854,90.2632,86.2401,87.5567,72242305.0,869422898.35,1.7635,49035823200.0,4.4328,1.7444
2912,2022-10-25,000983.SZ,90.6289,91.2872,87.4104,89.0197,67774197.0,826455669.99,1.6544,49855135200.0,4.5069,1.7735
2913,2022-10-24,000983.SZ,95.3103,95.5297,91.4335,91.7992,51491988.0,655009843.31,1.257,51411828000.0,4.6476,1.8289
2914,2022-10-21,000983.SZ,94.7983,96.5538,93.0427,94.9445,41897285.0,544527903.18,1.0227,53173348800.0,4.8068,1.8916
2915,2022-10-20,000983.SZ,98.0899,98.0899,94.7983,95.0177,53770584.0,704040377.84,1.3126,53214314400.0,4.8106,1.893
2916,2022-10-19,000983.SZ,97.4315,100.5769,95.8955,98.3824,75104610.0,1013325059.65,1.8334,55098732000.0,4.9809,1.9601
2917,2022-10-18,000983.SZ,97.0658,98.8213,96.3343,97.5778,64764806.0,861981908.17,1.581,54648110400.0,4.9402,1.944
2918,2022-10-17,000983.SZ,96.5538,98.8213,90.5557,98.163,106779885.0,1381726355.73,2.6066,54975835200.0,4.9698,1.9557
2919,2022-10-14,000983.SZ,98.163,98.7482,96.7001,97.9436,88571871.0,1185042805.11,2.1621,54852938400.0,4.9587,1.9513
2920,2022-10-13,000983.SZ,107.3795,108.111,97.7241,98.0167,142887960.0,1951976417.89,3.488,54893904000.0,4.9624,1.9528
2921,2022-10-12,000983.SZ,106.7943,108.9887,103.7222,108.5499,62302672.0,903483989.45,1.5209,60792950400.0,5.4957,2.1626
2922,2022-10-11,000983.SZ,109.4276,110.3054,106.2092,108.4767,73779162.0,1087854364.33,1.801,60751984800.0,5.492,2.1612
2923,2022-10-10,000983.SZ,111.4026,114.9136,109.2082,111.4757,88216354.0,1356789960.52,2.1534,62431574400.0,5.6438,2.2209
2924,2022-09-30,000983.SZ,106.4286,110.4517,106.2092,109.5739,68141995.0,1015199862.61,1.6634,61366468800.0,5.5475,2.183
2925,2022-09-29,000983.SZ,105.3314,109.5739,104.0879,107.6721,87513814.0,1283715365.48,2.1363,60301363200.0,5.2953,2.105
2926,2022-09-28,000983.SZ,102.8444,104.3073,101.5278,102.7713,67133748.0,945623908.82,1.6388,57556668000.0,5.0542,2.0092
2927,2022-09-27,000983.SZ,106.0629,106.648,99.2602,102.5518,94205874.0,1309503562.11,2.2996,57433771200.0,5.0435,2.0049
2928,2022-09-26,000983.SZ,106.136,110.3054,103.649,104.0879,97239969.0,1417815483.91,2.3737,58294048800.0,5.119,2.035
2929,2022-09-23,000983.SZ,110.0859,114.621,107.5258,108.0378,102150016.0,1547395608.05,2.4936,60506191200.0,5.3133,2.1122
2930,2022-09-22,000983.SZ,106.7943,111.5489,106.2823,110.9637,87512861.0,1309149540.36,2.1363,62144815200.0,5.4571,2.1694
2931,2022-09-21,000983.SZ,104.5999,108.2573,103.8685,107.0869,71669701.0,1047995174.28,1.7495,59973638400.0,5.2665,2.0936
2932,2022-09-20,000983.SZ,104.0879,108.9887,101.3083,105.8434,87134373.0,1255955971.93,2.127,59277223200.0,5.2053,2.0693
2933,2022-09-19,000983.SZ,99.9185,105.6971,99.0408,102.5518,81415389.0,1151632181.92,1.9874,57433771200.0,5.0435,2.0049
2934,2022-09-16,000983.SZ,104.5268,106.2092,99.8454,99.9185,108434420.0,1514804151.77,2.647,55959009600.0,4.914,1.9535
2935,2022-09-15,000983.SZ,103.4296,108.5499,102.9175,105.3314,175616450.0,2544669747.26,4.2869,58990464000.0,5.1802,2.0593
2936,2022-09-14,000983.SZ,98.8945,101.6009,98.2362,99.0408,56851201.0,773371444.62,1.3878,55467422400.0,4.8708,1.9363
2937,2022-09-13,000983.SZ,103.137,103.7953,98.7482,100.7963,56343872.0,773854953.05,1.3754,56450596800.0,4.9571,1.9706
2938,2022-09-09,000983.SZ,100.138,102.4055,98.0899,101.9666,89497988.0,1234897243.28,2.1847,57106046400.0,5.0147,1.9935
2939,2022-09-08,000983.SZ,99.3334,101.9666,96.8464,99.9917,62309974.0,849461162.7,1.521,55999975200.0,4.9175,1.9549
2940,2022-09-07,000983.SZ,98.7482,101.3815,98.675,99.6259,63142490.0,864142715.23,1.5414,55795147200.0,4.8996,1.9477
2941,2022-09-06,000983.SZ,96.7732,101.3815,95.5297,100.2111,84623849.0,1140130258.24,2.0657,56122872000.0,4.9283,1.9592
2942,2022-09-05,000983.SZ,92.6039,97.5778,92.2381,96.5538,82626261.0,1082988442.54,2.017,54074592000.0,4.7485,1.8877
2943,2022-09-02,000983.SZ,94.7983,95.0908,91.0678,91.9455,63832113.0,804955667.42,1.5582,51493759200.0,4.5218,1.7976
2944,2022-09-01,000983.SZ,92.0187,97.2852,91.4335,94.3594,78346539.0,1018758475.35,1.9125,52845624000.0,4.6406,1.8448
2945,2022-08-31,000983.SZ,94.3594,95.8955,91.4335,93.8473,75643573.0,961716543.41,1.8465,52558864800.0,4.6154,1.8348
2946,2022-08-30,000983.SZ,102.2592,102.4055,94.3594,95.3834,125670351.0,1669542206.97,3.0677,53419142400.0,4.6909,1.8648
2947,2022-08-29,000983.SZ,99.1871,105.5508,95.6029,104.3073,119663747.0,1641537558.46,2.9211,58416945600.0,5.1298,2.0393
2948,2022-08-26,000983.SZ,102.4055,104.9657,100.5769,101.3083,118936441.0,1665040664.01,2.9033,56737356000.0,4.9823,1.9806
2949,2022-08-25,000983.SZ,97.7973,105.624,96.5538,105.1851,174259571.0,2444123888.31,4.2538,58908532800.0,5.173,2.0564
2950,2022-08-24,000983.SZ,97.139,99.4796,95.9686,96.9927,113242093.0,1511715983.11,2.7643,54320385600.0,4.7701,1.8963
2951,2022-08-23,000983.SZ,95.8223,97.9436,93.4816,96.7732,114081599.0,1500013915.35,2.7848,54197488800.0,4.7593,1.892
2952,2022-08-22,000983.SZ,92.0918,96.1149,91.9455,95.8223,136896461.0,1768676071.35,3.3417,53664936000.0,4.7125,1.8734
2953,2022-08-19,000983.SZ,87.7762,91.6529,87.7762,90.9215,91834335.0,1134987191.75,2.2417,50920240800.0,4.4715,1.7776
2954,2022-08-18,000983.SZ,89.6048,90.4826,87.9225,88.2882,44401370.0,538592313.84,1.0839,49445479200.0,4.342,1.7261
2955,2022-08-17,000983.SZ,90.4094,90.7752,89.0928,89.678,56760338.0,697255169.02,1.3856,50223825600.0,4.4103,1.7533
2956,2022-08-16,000983.SZ,89.9706,90.3363,87.8493,89.678,59776127.0,728904694.94,1.4592,50223825600.0,4.4103,1.7533
2957,2022-08-15,000983.SZ,88.9465,91.7992,88.7271,89.678,89308191.0,1102867130.57,2.1801,50223825600.0,4.4103,1.7533
2958,2022-08-12,000983.SZ,87.3373,89.6048,87.1178,89.166,98151826.0,1190609526.64,2.396,49937066400.0,4.3851,1.7432
2959,2022-08-11,000983.SZ,86.679,86.8984,85.2892,86.4595,50335019.0,592760565.76,1.2287,48421339200.0,4.252,1.6903
2960,2022-08-10,000983.SZ,87.4836,89.3854,85.8012,86.0206,75915864.0,899624729.22,1.8532,48175545600.0,4.2305,1.6817
2961,2022-08-09,000983.SZ,85.1429,88.9465,84.1188,88.3613,107999534.0,1293995526.75,2.6363,49486444800.0,4.3456,1.7275
